"hash","number","mined_at","tips","base_fee_sum","contract_creation_sum","eth_transfer_sum","gas_used","base_fee_per_gas","eth_price"
"0xd0121a6880bdd930dc7821d248cb53553e25f8bebb94679fad8d9f0cabf349fd",13666811,"2021-11-22 21:10:46+00",4.670962163589952E+16,1.8381990989710833E+18,0,7.482239448161101E+16,11866102,154911789817,4062.63140639
"0xe6490fb841d3882918d7467222683c1dc7249d34903c60297b28251fef22084e",13666812,"2021-11-22 21:10:53+00",1.6062926811792717E+17,2.961076743125281E+18,0,2.344692533207216E+17,19625231,150881115393,4062.63140639
"0x7703101434f2dc797aa7093f6da68716d2d43fe52a210c997c9ce0ae2dd8cd68",13666813,"2021-11-22 21:11:18+00",2.90422755359864E+17,4.478512308757227E+18,0,3.752472384108E+17,28571985,156744878200,4062.63140639
"0x65ef0780bc9af0c0d6edbb2f937386d56b548dc5df0c3c613b64105b94dc1eaa",13666814,"2021-11-22 21:11:50+00",30559106760140368,9.18064212367135E+17,0,5.1305710678236E+16,5260835,174509219994,4062.63140639
"0xee49bed320e48838c287c151d86651aa8390b95ba96fbcbb42435444446c6b26",13666815,"2021-11-22 21:11:55+00",29073648926551556,7.290477860406186E+17,0,4.0410990608436E+16,4546289,160361073843,4062.63140639
"0xd357212dd912febf4f95b597a7a36ee46e0a54c184471c6f3c8b7f039da69c82",13666816,"2021-11-22 21:11:57+00",2.5088537494292522E+17,4.3806512572917263E+18,0,2.7671333259654067E+17,29920607,146409170686,4062.63140639
"0x4bfad4db2dde17d8554ce31973ae04ff537f0c5e838b688dd9b0a88f1353df51",13666817,"2021-11-22 21:12:11+00",1.8492479935182234E+17,4.5561684359134356E+18,0,5.22215773838954E+17,27665978,164684886105,4060.758094437501
"0xe3ec5ff27f66de6a438a589077f7a2bc94f030f10b784852b07496a51e0df23d",13666818,"2021-11-22 21:12:34+00",4.57979151051882E+15,1.77581145526069E+17,0,6.5037828634044E+16,974763,182178791692,4060.758094437501
"0x347d5d42b58c482853935aafe0e998ea8a002f0a5604381d6b5a8cd2b427f238",13666819,"2021-11-22 21:12:36+00",2.85181378751629E+16,3.291293894961203E+17,0,3.7165400903169E+16,2045690,160889181399,4060.758094437501
"0x06b10b88edccd713f7b79ec019ce2be7d443759925757e2676686645e1aa24d9",13666820,"2021-11-22 21:12:39+00",1.1166487679536026E+17,1.6886693517830876E+18,0,1.3563474368755517E+17,11765367,143528829299,4060.758094437501
"0xa5694adb4e2525a99650a4de6039c226992d546b353dcc1a3c46ce11ac9acdde",13666821,"2021-11-22 21:12:46+00",29290551900448944,7.652824717261688E+17,0,5.2807082287176E+16,5477992,139701275892,4060.758094437501
"0xb93e25100972a4484380d1ecbf51cddf23a2e2cb64c36c0e715cf39200cc5b6d",13666822,"2021-11-22 21:12:51+00",6.247990812751245E+17,3.6371621001478973E+18,0,2.8362573154660438E+17,28276498,128628449681,4060.758094437501
"0x9320062d4d10563a898fd2f45d1870396dcef2ce26bc44710e028d5e9b418565",13666823,"2021-11-22 21:13:13+00",7.836884477346776E+16,2.0093687932260739E+18,0,8.105182465041898E+16,14056588,142948544357,4060.758094437501
"0xd054f5115069312fb0f4de7cb79297437b6a3924f8f4bdf1e832144dd8baa314",13666824,"2021-11-22 21:13:19+00",2.7266856992082016E+17,2.7305628375108675E+18,0,2.26456890154992E+17,19244185,141890282052,4060.758094437501
"0x431227b8e84921d68340d666dc92f20b065aa97bc77835f66d35ae769896458f",13666825,"2021-11-22 21:13:33+00",21100976152637884,5.3891315833651757E+17,0,3.086485518144E+16,3666687,146975500864,4060.758094437501
"0x40431c177cc1666dc5a6cef50def06236f6b4556bb47bb8cce83595c824c93ef",13666826,"2021-11-22 21:13:35+00",1.109293426466544E+17,1.692098046408461E+18,0,1.4814397148203802E+17,12712668,133103298726,4060.758094437501
"0xae1a7c2ded05faac288cbc3297509a8faf8519fbd954251ae5a5e6d0d397a071",13666827,"2021-11-22 21:13:45+00",1.6673580738164858E+17,1.564760138341299E+18,0,9.3253840955604E+16,11980619,130607620386,4060.758094437501
"0x1d5751583bc31cc20c3bce6c45ce4bd15e3d957ac94bb66e3628668728570efa",13666828,"2021-11-22 21:13:53+00",1.9480244723614992E+17,1.489708165027183E+18,0,8.616494469408E+16,11618227,128221643890,4060.758094437501
"0xd23532bb769584907a5ac389386bd6b9260471864f9e69e58c522d5daea4c94b",13666829,"2021-11-22 21:13:58+00",4.139410402725352E+16,9.834365494985553E+17,0,4.4498139293517E+16,7889922,124644647881,4060.758094437501
"0x998c0473141add4577a8717324c368019b0e86559c2c3f2dc241173a798cd8c6",13666830,"2021-11-22 21:14:22+00",8.161773706998793E+17,3.5064678768659666E+18,0,3.202057533210896E+17,29895332,117291484733,4059.57149848
"0x52e6e22ff1e9735d47b68572bafa60618c1be518a763052efe8afae107e26ca7",13666831,"2021-11-22 21:14:37+00",1.1056924662624253E+17,3.949166542526501E+18,0,2.60442647659992E+17,29932328,131936498308,4059.57149848
"0xa89ccb0969bbf4bac30c36dd07d47eddd4b4ed1465b37114024bd23261b90344",13666832,"2021-11-22 21:14:47+00",3.304587527587264E+16,2.3376984536547553E+18,0,5.6102262329736E+16,15750702,148418683412,4059.57149848
"0xc09d4e454123d3d2b4a724bd6c666715dab848bed4a78f0563fe6deb0dcf5995",13666833,"2021-11-22 21:14:48+00",1.4289747211033354E+18,4.470093106243174E+18,9.163722473712371E+17,2.4466203643026643E+17,29927048,149366322607,4059.57149848
"0x6eac714088c440b2c8a8549f05a5e5108fa9453ec446ca0b120eebea19b8e7e8",13666834,"2021-11-22 21:15:23+00",56861551692982424,4.0201916593995407E+18,0,2.7521574574548554E+17,23926952,168019380797,4059.42278607
"0x3c977acb69c8f75a6a4fcbfc7674f4132d4b3f05ec52844b803e3ee7df7a2a8a",13666835,"2021-11-22 21:15:29+00",9.73577818982023E+16,6.914661254803843E+17,0,1.40288536126242E+17,3829744,180551526546,4059.42278607
"0x579020b5d20cc1a370b6e71be529435e2a12dd81fd218101c00d9b46c9937817",13666836,"2021-11-22 21:15:34+00",8.054542270067285E+16,9.072132637015482E+17,0,1.44422955599076E+17,5540408,163744847618,4059.42278607
"0x4917fddf3c1473fb5ab0fbfaf924b4c573c7fc5256d092b1bb767787910e89b7",13666837,"2021-11-22 21:15:37+00",2.7558414708094778E+17,4.2268439419495485E+18,0,2.5974105948323354E+17,28022621,150836852197,4059.42278607
"0x0f5dfe7c44639e40b31cb24ae787d595e4f38a83fa46790063ede78236e26282",13666838,"2021-11-22 21:15:56+00",1.3171083737863507E+17,1.5478068361272492E+18,0,1.79114442618888E+17,9254983,167240375928,4059.42278607
"0x34850dfd3c7ac7b74ddee043388d927d123a4b061fe935148272fca104695ca6",13666839,"2021-11-22 21:16:11+00",1.7463877635961584E+17,2.5356600703435955E+18,0,2.039784097658367E+17,15924139,159233731277,4040.2066198595876
"0x95fb4ca5c0c32ad081e54659987e31702416f2ae6eea7cd90c51e4f687d32e2f",13666840,"2021-11-22 21:16:29+00",2.3360390299069728E+17,3.6506827298254495E+18,0,3.706150649008499E+17,22754275,160439422035,4040.2066198595876
