"hash","number","mined_at","tips","base_fee_sum","contract_creation_sum","eth_transfer_sum","gas_used","base_fee_per_gas","eth_price"
"0x059b4f1e68b9ddbf3649d67ed25d17352f9fd2f708d369c59d11484b43f3bdb7",13660918,"2021-11-21 22:51:22+00",2.2984517777121584e+17,2.459545274121851e+18,0,2.9161654828859776e+17,23202418,106003834347,4321.9811064240275
"0xd69dd095dc32120b990582181ebe73a27a176f5329d9d57e8d0790c456b96a8b",13660919,"2021-11-21 22:51:39+00",8.71696191067664e+16,1.4867709001562547e+18,0,9.988613379448192e+16,13128268,113249584801,4321.9811064240275
"0xc9d8f18f7c4f428cc1d42349d9e002a8837ef9eaf91369a25d16629cfa072c14",13660920,"2021-11-21 22:51:53+00",6.919852014844318e+16,2.2661881065952288e+17,0,1.1705730141315e+16,2032763,111483144203,4321.9811064240275
"0xb32a851148ed2d98827dfd01bfc4ff65ed7fe6a17275755aab8bccc3234ad552",13660921,"2021-11-21 22:51:55+00",2.1687136962985144e+16,4.419768416448008e+17,0,4.3852196474163e+16,4444744,99438087243,4321.9811064240275
"0x4dacf38056020136fb019786afbac5fb07ea18e7cc79b7fb1be6b22d09d66c8c",13660922,"2021-11-21 22:52:03+00",3.3810032815272624e+16,2.4871556977502646e+17,0,1.0837045876125e+16,2409802,103209960725,4321.9811064240275
"0x4ade057ccce21173fbcd0802fc2882c7bd912577a1bd64449a0fda7b9e00ce6d",13660923,"2021-11-21 22:52:06+00",7.228655732291224e+17,2.765377020376776e+18,0,2.58038089431612e+17,29932395,92387429084,4321.9811064240275
"0xd6558b2eaaa53cfb8b19e851ef52b68a1b66cfb90c0cc0a00f207bdc845d4008",13660924,"2021-11-21 22:52:45+00",1.1258123582480126e+17,1.2444182929506708e+18,0,7.2022730147676e+16,11973746,103928903532,4321.9811064240275
"0xdef1ccbbe7dabb6f091405a9b6c5d518e05a51753f279b2d690f57178dda2866",13660925,"2021-11-21 22:52:57+00",8.481744645290913e+17,3.0099311382208404e+18,0,3.723440142880517e+17,29707734,101318099126,4321.9811064240275
"0x6b5deb6a3c652e0d070a05bb7213aafd0eab00d5868b5d8fc3b07ca7a397cd59",13660926,"2021-11-21 22:53:59+00",1.8826947614234576e+17,3.409451770550556e+18,0,3.75149817218736e+17,29963929,113785203888,4321.9811064240275
"0xc4ecd0840dee1c2d4819b27fbdf88308c4cd9aecbaf354e197146fe4cd097f54",13660927,"2021-11-21 22:54:16+00",3.008698113155188e+17,3.830858615196948e+18,0,4.892236653229368e+17,29928114,128002005579,4321.9811064240275
"0xf3d3511a072a0c76cb2e86820c67ad383b2c58c84afa62b70d6b2cd903f8c980",13660928,"2021-11-21 22:55:16+00",3.3478138545766356e+16,6.561051395466766e+17,0,2.7213752385918e+16,4556662,143988107862,4321.9811064240275
"0xcb65e26ad505556055c30ecd8653ad0008b986875ba8650db2a4be4b26cd1718",13660929,"2021-11-21 22:55:17+00",8.92585492921705e+16,2.5437378986142377e+18,0,1.57360615473348e+17,19349532,131462502484,4321.9811064240275
"0xe89263c758981b3bf4e23b1b6f0cd25227be8d47c55e94ceea20e76f14cdb5c4",13660930,"2021-11-21 22:55:33+00",6.402883161821805e+16,1.398055027444434e+18,0,1.2015274959008989e+17,10262641,136227607245,4321.9811064240275
"0xc773fe2dc6b2ceaa93ae676e333743e60734b399fc9c6766870cd7c2352c9848",13660931,"2021-11-21 22:55:50+00",4.429799208022133e+16,3.580414459632744e+17,0,7.1443889736492e+16,2736282,130849614902,4321.9811064240275
"0x4a34201a0ee4e22db5ec34f07d235525f6bd8223227c505a3e8fb4cb94ead530",13660932,"2021-11-21 22:55:54+00",4.673085167051695e+17,3.5241518090642944e+18,0,4.41596387910806e+17,29998630,117477091756,4321.9811064240275
"0x507935e0774495366e78148e17b8c29655a6cad1ddba315a5e9f967b6bb9061a",13660933,"2021-11-21 22:56:24+00",2.2425133112710528e+17,3.9596713647469327e+18,0,7.771030757246344e+17,29961106,132160387028,4321.9811064240275
"0xa8c6591fc9e982d840e0c914b0b0df5d491322b32eadb8316d188232bd36d99e",13660934,"2021-11-21 22:57:08+00",3.3260132736354996e+16,1.610086198127501e+18,0,3.184508282211897e+17,10829944,148669854445,4321.9811064240275
"0x85bff9053f7b07c09bea10c331bff396a3ec34178702b845e1b43af1c2f025b7",13660935,"2021-11-21 22:57:14+00",9383281374994718.0,6.588615501480815e+17,4.583163286441128e+17,1.8084748560732e+16,4590418,143529750482,4321.9811064240275
"0x174bed51a19cdd4bdcc1eefdad5a088d1c827daa2494ff8df55ba51b8682e650",13660936,"2021-11-21 22:57:17+00",1.4665422119565635e+17,2.9072181964354284e+18,0,2.5878184713889133e+17,22176396,131095160658,4321.9811064240275
"0xcd7efee596f55b9ab9ad4eed60f8d7175659cf5c08ce418cec60bcf42bd98949",13660937,"2021-11-21 22:57:30+00",6.787390683168799e+16,1.5401287806323738e+18,0,2.3057195330227757e+17,11081459,138982491442,4321.9811064240275
"0x7bbcc3660a218c6cee45223e93f474a4a1599d828ad1dca51a0e88a32d5cc13d",13660938,"2021-11-21 22:57:44+00",9.117468683876902e+16,1.4300062621097329e+18,0,1.4402997658142118e+17,10633458,134481770851,4321.9811064240275
"0xcc58c45c91334dcf1921eefdfe5ea9024fb6b11ca879e4de3f2e7222d7715092",13660939,"2021-11-21 22:57:57+00",9968806243900168.0,3.808437217298765e+17,0,4.6271340630942e+16,2938346,129611598406,4321.9811064240275
"0x2af8ccaf111ec9a64f93b0d208dab017aaa9050b834d7537125592cabcdc6d3b",13660940,"2021-11-21 22:58:01+00",3.258744763859761e+17,3.497151002865083e+18,1.9659207548655133e+17,2.6197089337217325e+17,29996074,116586957442,4321.9811064240275
"0xb30f4803cdff7c6e5dfa3f0fab077299b2e091f22d8a7783fbeabc918cfb247a",13660941,"2021-11-21 22:58:25+00",5.814415186843818e+16,1.6922651231307343e+18,0,1.2945158742312285e+17,12902628,131156623529,4321.9811064240275
"0xd493195d6f30fcb3c80ef868c7badf4cac81f5e879dc4dcbcf66bcfd5926c033",13660942,"2021-11-21 22:58:37+00",2.5494956598161736e+16,6.777439746057446e+17,0,5.411723124738e+16,5259923,128850550589,4321.9811064240275
"0xa3b6141896ca330aadbac42ecc4868767fb60be1ecd165a30058401aceaf9d1c",13660943,"2021-11-21 22:58:39+00",1.7857640937987658e+17,3.2667944685251333e+18,0,1.4668780969581875e+17,27593011,118392098221,4321.9811064240275
"0x3900b2f28c12f626e99e574eeb17ca91e83d7b9c30efe6f6f90f0839e1a97ae4",13660944,"2021-11-21 22:58:55+00",2.792970575952028e+16,5.044345060656113e+17,0,8.243107967682e+16,3855266,130842983614,4321.9811064240275
"0x24e279624500bb751ff065d01be33bdb8cb7a5c31c4d5c03ea5ad062daca9085",13660945,"2021-11-21 22:59:00+00",2.138131067775717e+17,3.556530709027253e+18,0,2.01907770138144e+17,29962486,118699453344,4321.9811064240275
"0x1000ba486cfd7f1a51a764f91976c3e81f08672aa3e26c6ec6b9ff639c4e5e25",13660946,"2021-11-21 22:59:17+00",4.05379819929654e+16,6.591105892857216e+17,0,7.0102607319675e+16,4936094,133528775847,4321.9811064240275
"0x6edbd4cd2fbbc06097396b2bcae453d8e33b128dd7c2a71fb86a5d6299fb5498",13660947,"2021-11-21 22:59:25+00",1.3562052897407728e+17,3.3653461328816195e+18,0,2.260861966329125e+17,27507914,122341015494,4321.9811064240275
"0xdb81383f120d83d9f3092ac7e2ea3bf60bf46af979747b1189a2211e725e4d3d",13660948,"2021-11-21 22:59:44+00",3.205684413720245e+17,2.924262974953011e+18,0,2.0438498954260768e+17,21633123,135175257634,4321.9811064240275
"0x15cda9d24cc0fc269e64d9d7b7fc4870953d411409754e5c1da83977a84c3394",13660949,"2021-11-21 23:00:04+00",3.1070995320932127e+18,4.276097365065974e+18,0,1.55822824317888e+17,29966716,142694894064,4321.9811064240275
"0xb208d25a0409e164599e05230120d72e06ef1aeadb01cb0cfcde1904ad16e1d9",13660950,"2021-11-21 23:00:18+00",873884848230264,1.509733067013089e+17,0,0,940485,160527075606,4321.9811064240275
"0xf6fea480189b2810c0117c0fd155fe96dac243eeae0e31e21d7e44e2648fc6de",13660951,"2021-11-21 23:00:30+00",1.62335756335039e+18,4.2450186994627574e+18,0,1.75590219702828e+17,29953708,141719305652,4321.9811064240275
"0xf718fc5eb42b2a78b4a9055fa33c634b78b663a0cd0652bcdf0c77856d82e8d0",13660952,"2021-11-21 23:00:33+00",1.8149302429638758e+18,4.779883494553546e+18,0,1.64037238866816e+17,29984046,159414226304,4321.9811064240275
"0x8c976316de37d547440ee8d63679188ff6de49182dc79fd9f8b7ae934e8d1a59",13660953,"2021-11-21 23:00:59+00",1.0434099000490213e+17,4.475473345691751e+18,0,2.2594315191083968e+17,24958032,179319961834,4321.9811064240275
"0x13f39c6a110f76097325a5dbe8c87f29a24d2d57fc22034a43b27352fafc27b7",13660954,"2021-11-21 23:01:01+00",2.5155348875733002e+17,9.536876224456797e+17,0,4.8947767680672e+16,4909913,194237173336,4321.9811064240275
"0xe8ef0033ca23bd7afa0e3430f1dee895376e801d76ce3f4d71fd845a6f19d16e",13660955,"2021-11-21 23:01:05+00",3.795939615688216e+16,1.5162343920657713e+18,0,7472660917386000.0,8521977,177920498033,4321.9811064240275
"0xad5df5bdb2e07e4236254792ee1ce44d517379e5656c2436abf2a0cbba5b0ed7",13660956,"2021-11-21 23:01:08+00",1.6320225044659889e+18,5.035588616017412e+18,0,1.48487178592872e+17,29910927,168352810196,4321.9811064240275
"0xf9c1ca246545e67ca6594f453de866606f785e01c627ae1815c62f72dbb3a1bd",13660957,"2021-11-21 23:01:29+00",5.0153098973318746e+17,4.642437847421177e+18,0,1.0738703320159494e+17,24511919,189395120285,4321.9811064240275
"0x517126ec64e7593a5ed0c6268c6e9f4748c1c0d7c2439926a60575dccffd0437",13660958,"2021-11-21 23:01:36+00",3.570201178741468e+16,7.532718751650172e+17,0,3.4359573116904e+16,3683098,204521268553,4321.9811064240275
"0xf5161d4390fa541456211a261ce6ab0a8a8a8f909afab382d0915e3bdee4b56b",13660959,"2021-11-21 23:01:39+00",9.977174056921078e+17,5.551514157715849e+18,0,3.540044545401005e+17,29968390,185245659100,4321.9811064240275
"0x0645a7a402b6cc01040a73e8a1d5b395a70b32cd36a7aa929e74a13d87839eb6",13660960,"2021-11-21 23:02:07+00",4.328924484344151e+16,3.6320590713247217e+18,0,6.5645331370605e+16,17428484,208397877367,4321.9811064240275
"0x7b28c86f2b66db565eec1736f6af91591a06a76031b6d91950d2903233f23843",13660961,"2021-11-21 23:02:12+00",7.343780946853073e+17,6.37588943070127e+18,0,3.214744672441678e+17,29987902,212615388389,4321.9811064240275
"0x376e470faa6ccf33905923fb23f6b7ebfe71e42c3e17ee4be5e6f79d634ebb60",13660962,"2021-11-21 23:02:41+00",2.186294517043144e+16,2.351457026573586e+18,0,1.40632475536056e+17,9831703,239170876762,4321.9811064240275
"0x4e2ada8fe7b4e30b2395297b9f5323d68fe3bf26f1878a4da39f21f5d46026cf",13660963,"2021-11-21 23:02:42+00",3.5448325960339264e+16,7.121514315468169e+17,0,2.402934205623e+16,3111858,228850876726,4321.9811064240275
"0x6e09c4381df231c2834d4c2111efbc9f53a289d869aaa6d01b8bb04c127599f1",13660964,"2021-11-21 23:02:46+00",4.660211585690086e+16,2.3868665142405693e+18,0,1.1690355673023309e+17,11576665,206179112399,4321.9811064240275
"0x4fac39df73d65c9792d287403c0e90c8ef73d3db5b1cfd288a0ef6e6f5d39cf2",13660965,"2021-11-21 23:02:49+00",5.261302587083327e+17,5.745711682455399e+18,0,4.626867113368494e+17,28685920,200297277635,4321.9811064240275
"0x62e0f800a9d2f3267cab6a0ab8d952843f780a1d9301ec0ba0c34b5f1603b5dd",13660966,"2021-11-21 23:03:22+00",6.328731772472811e+16,3.804298977545873e+18,0,1.1717362211467507e+17,17045278,223187851647,4321.9811064240275
"0x9500c058ad2dde2bc4fbe35a1f09c5346b23d688a861e31440ee73f8272433b0",13660967,"2021-11-21 23:03:26+00",7.918865936806749e+16,6.271947119728964e+17,0,3.8134637731512e+16,2763071,226991891259,4321.9811064240275
"0x154a02548c5cf17bc15ba501d7cf0d41183223e8bdb8581e8b0a7581cdb9c9f1",13660968,"2021-11-21 23:03:27+00",5.0292443571512134e+17,5.868090179580875e+18,0,8.30483438656196e+17,28786365,203849641300,4321.9811064240275
"0xfa7640e72fc8e59273618740a6bddebc2ab0ebcee777a9297ef3ee811bdace93",13660969,"2021-11-21 23:04:10+00",1.84436357568827e+16,2.2630119657673093e+18,0,1.00267911058644e+17,9953217,227364877684,4321.9811064240275
"0xae1d2c8e93db0da41195504ce579b975adef8c4a36512d96421921c585edcb70",13660970,"2021-11-21 23:04:14+00",4.273596834421902e+17,6.530262563319747e+18,0,7.044336643718213e+17,29979926,217821170183,4321.9811064240275
"0x7903e22470d597e7c345a57c419aa3d126066a09d5e96dc4646db44b9acec478",13660971,"2021-11-21 23:05:04+00",4.821382232060568e+16,1.6041313870497068e+18,0,1.491429064105471e+17,6550201,244898040083,4321.9811064240275
"0xeb67e7afeb2cbdc0d04e5f6d8446ea12b2e451a11fe0b2cbe9b1557324cf3060",13660972,"2021-11-21 23:05:13+00",5.026990000168666e+16,1.7206977932070876e+18,0,1.57791117639078e+17,7557102,227692810446,4321.9811064240275
"0x660bee35ea930a4fb423440e0eec29be6db15a35b1a7fc01661c869d3506cae5",13660973,"2021-11-21 23:05:24+00",3.202443520975474e+16,7.578715246784128e+17,0,8.972314335809997e+16,3547647,213626531805,4321.9811064240275
"0x90b90ce2bd818ab1dbc3c4327dd97f00696a63750e40af9f8c746ce14b08015b",13660974,"2021-11-21 23:05:27+00",1.1269211561810405e+17,2.1824282016515325e+18,0,1.9886183113589123e+17,11292859,193257367479,4321.9811064240275
"0xdec28926f517e1503d0eaf700d974c7bb9d912f0820135a9384bcd0288951fb8",13660975,"2021-11-21 23:05:30+00",2.1697701862636296e+16,5.998240822867569e+17,0,3.933777520869e+16,3202089,187322739089,4321.9811064240275
"0x7f089650d29178f8f06dc3ff71af7dd9915fafffc92b5e23ac2a536575def5a2",13660976,"2021-11-21 23:05:31+00",6.331718250497473e+17,5.056295839912492e+18,0,5.32099898520749e+17,29932973,168920602705,4321.9811064240275
"0x81a2e5ca399683e274439c5442d18a3f76be38c00ff738218cfd6c7fc0b048d8",13660977,"2021-11-21 23:06:11+00",4.960046378584785e+17,3.850642033008642e+18,0,2.35439461283964e+17,20264001,190023778276,4321.9811064240275
"0x4ed46019c1eb7c3ac59416d8e77cd14f4c6759c463bc44e72c7f2c82b9863812",13660978,"2021-11-21 23:06:26+00",6.638920701163177e+16,2.1991486219899973e+18,0,2.874684371608354e+17,11084926,198390915915,4321.9811064240275
"0x0ae0e2ef4087f568cf0644781515d5d7a568fde73c6acec88fe0558de13c7c52",13660979,"2021-11-21 23:06:37+00",1.54118356257652e+16,3.531629520327687e+17,0,5.2393707496494e+16,1840173,191918342478,4321.9811064240275
"0x3b92964bf8f09e478f65f23ec9e88a79d4ec1a01fc9e18754168006bf0f73882",13660980,"2021-11-21 23:06:39+00",1.9285967961909536e+17,1.5091037405005284e+18,0,1.2917891014736387e+17,8831801,170871574269,4321.9811064240275
"0x2677a64f0b80ad491e0a4b1c465341f23e13493337a3fdc6c2ae8148d1af645c",13660981,"2021-11-21 23:06:55+00",2.9763925303268275e+17,4.859594204794245e+18,0,8.815993079336077e+17,29981118,162088491990,4321.9811064240275
"0x4164be8762710689db0d19465bb9666697e5c6eb0bb4790ed310f6243c65e0dc",13660982,"2021-11-21 23:07:13+00",4.256239295422957e+16,2.6985186272720855e+18,0,1.76125031202624e+17,14800673,182324048864,4321.9811064240275
"0xecccf7c275cc2d1a97377f05260da661a8319af2a83734ac0986857726616141",13660983,"2021-11-21 23:07:19+00",6.913218191746019e+17,5.084736318672927e+18,0,2.90505831982464e+17,27934858,182021197984,4321.9811064240275
"0x161fabce67c4975cb99135fcfd3fb8c947e813c0c3fb8ddc9a9a69279a81bbe6",13660984,"2021-11-21 23:07:52+00",1.9039465886614624e+16,1.738082950204326e+18,0,4.235338165632e+16,8617905,201682769792,4321.9811064240275
"0x4d1def2e80f206416f3735ee12a736477be1fac5615d85581bdeb83ca53610ce",13660985,"2021-11-21 23:07:53+00",7.27935948021578e+16,2.2897700251615332e+18,0,1.3994620022176512e+17,12025914,190402993499,4321.9811064240275
"0xd0115a9cb37bc46b2dbac09561179cd2b9e4ca2530beb9e36a0d5c6958ef25c8",13660986,"2021-11-21 23:08:04+00",2.179408381311804e+16,4.342321785894488e+17,0,1.1701622838402e+16,2337849,185740045054,4321.9811064240275
"0x033a53e7c90bb3d564107fe5fa1eade96409ccba59833c7f2eba4b1436b905f1",13660987,"2021-11-21 23:08:06+00",4.4947639750486195e+17,2.1316865048777042e+18,0,9.071692914047395e+16,12830029,166148221869,4321.9811064240275
"0x76a958140b02ed8770518e1015fc577cda5fbe570ddeafffd59444c87c1550c0",13660988,"2021-11-21 23:08:08+00",3.277941121944694e+17,3.7350006974392965e+18,0,1.645014575342882e+17,22886610,163195890411,4321.9811064240275
"0x6d6c9dd4a07509011ac0a4cd0d0281a9d123abd97921dfccfd48155625909233",13660989,"2021-11-21 23:08:26+00",1.0220374775348394e+16,1.7001099815049546e+17,0,2.5579877163246e+16,977003,174012769818,4321.9811064240275
"0xbea83c1d138de31967c64bfba03aef1a4ad49cbfe331e7d097a542095f5a0aff",13660990,"2021-11-21 23:08:27+00",1.7528785881690256e+17,3.4068221291300864e+18,0,2.000922769374057e+17,22168184,153680704253,4321.9811064240275
"0x298188df3a011af6d7c4d55c8d75944604948c07288092a268e4892021cbedc5",13660991,"2021-11-21 23:08:35+00",3.148206851754453e+16,4.2059890153198355e+17,0,1.710330350295e+16,2582126,162888604790,4321.9811064240275
"0x3f4c09314164edf5c346dcd3747e01895524f2349107b73404257c85aaca9770",13660992,"2021-11-21 23:08:41+00",5.543212223567084e+17,4.375224411382563e+18,0,2.944015806533768e+17,29960615,146032530086,4321.9811064240275
"0x171e369007aaeab84f5eab88cc65cdcfacb64e27911fa3124eaa2a73dfebfaa4",13660993,"2021-11-21 23:08:59+00",2.9860021420394675e+17,4.916021587378412e+18,0,3.9672269761183526e+17,29925669,164274408949,4321.9811064240275
"0x27a95106dc19724e0f6b63d51800cc27e2bda26fc799fb5b6446cbc45a3d67f7",13660994,"2021-11-21 23:09:29+00",9.7194047886957e+16,4.291283549876319e+18,0,3.220840873654747e+17,23222840,184787198718,4321.9811064240275
"0xddb60c0d796d3ad6177ddadc2875eb99262336240951af65dfb75f221710c79c",13660995,"2021-11-21 23:09:51+00",5.5970435951391704e+16,1.519322983980282e+18,0,1.7418140567314218e+17,7693375,197484586931,4321.9811064240275
"0x18f056e008ea56a27d3635da19091af66603519d7b84c6141ef1afa57f806005",13660996,"2021-11-21 23:10:03+00",1.800666645708576e+17,2.032305697037838e+18,0,6.2314593049296e+16,10958183,185460098361,4321.9811064240275
"0x1efddf3b77bb142c88a9aeddb5f48f37f00d02b52832d74e56df54fbc4fba72e",13660997,"2021-11-21 23:10:06+00",7.233448722860034e+16,1.3377624230508987e+18,0,7.526275079064e+16,7465316,179197025692,4321.9811064240275
"0x81c3d5f57fb1697b6d965636dd6b1bd7ffde952d8ac1975b488bf92167158ed7",13660998,"2021-11-21 23:10:11+00",0,0,0,0,0,167945417673,4321.9811064240275
"0x6b65e60a80e9993616b391aca001bc7976e01631e525c6d3e1f78f53e4a5168f",13660999,"2021-11-21 23:10:12+00",3.905707208610761e+17,4.0938711952499507e+18,0,1.75901831835408e+17,27858515,146952240464,4321.9811064240275
"0x57e0de30ab62f6aea8e0e6235122c08e9f1ee3af6b669832c0938be58bd17e49",13661000,"2021-11-21 23:10:15+00",5.643703129710383e+16,1.6399354695918e+18,0,9.2288055434022e+16,10075447,162765529866,4321.9811064240275
"0xc63470f2164614be97504de1455ccc87f6ab471fd301356af88937583ab71794",13661001,"2021-11-21 23:10:17+00",9.882030745903048e+16,1.5049100175752174e+18,0,2.3930028638346554e+17,9640720,156099338802,4321.9811064240275
"0x0fbc3005d8c1f28abb9841b00af77f169e42799acd1d10119e19d082fc6b7d7d",13661002,"2021-11-21 23:10:25+00",5.6214580797122035e+17,4.1737275348720256e+18,0,2.724566048075975e+17,27987577,149127862511,4321.9811064240275
"0x8d41e4afb1a690c6c57addc72edc59cb2a92efa65acaaa53258658b08f1f1f1c",13661003,"2021-11-21 23:11:09+00",8.332064221481067e+16,4.621118235637144e+18,0,2.152232112990123e+17,27955609,165302005606,4321.9811064240275
"0x11adeba31ee2803799a085f5884244be34e761d550c1bbcc57a88a87e43fc707",13661004,"2021-11-21 23:11:20+00",5.7118702396872e+16,4.3531970032760397e+18,0,1.731466498214248e+17,23758884,183223968065,4321.9811064240275
"0x62d9e630af9fc56007ecd44430591e4ffab3c3e3814e259d0939b6c4e799ae1a",13661005,"2021-11-21 23:11:30+00",1.0618356478792933e+17,3.2985410263764895e+18,0,3.5924881606897504e+17,16775099,196633177925,4321.9811064240275
"0xded080e2d658dc7e8da3bca105b6fc3131e58eac4463d22cc411dcd920f06aa4",13661006,"2021-11-21 23:12:04+00",9807022991633006.0,4.4058698190123565e+17,0,2.5149060055602e+16,2207397,199595714727,4321.9811064240275
"0x878acdd8e24d31d4301bbf5673dbac1ab4253829d6f9dd498bd5c210e41d4922",13661007,"2021-11-21 23:12:07+00",5.221105948705079e+16,2.7156936875346785e+18,0,1.04852989933776e+17,15229207,178321411452,4321.9811064240275
"0x553958452f765ae39f2c264e1b81ee0d1581893078bb2a14c3bd0e6921b0ab0d",13661008,"2021-11-21 23:12:09+00",4.1805053839930726e+17,5.357051053515917e+18,0,5.777933102384502e+17,29984257,178662124378,4321.9811064240275
"0x413307d6fedf878116b7b9f9359006280738f0a1a97500c156c7b7b39d6515e1",13661009,"2021-11-21 23:13:00+00",8.320975194934464e+16,5.010195964177935e+18,0,2.2368122489955926e+17,24929889,200971450943,4321.9811064240275
"0x8badd247466cc0a57e97a37d0ccdc1916ff4eebe4eab45138c22a57a0eff5814",13661010,"2021-11-21 23:13:10+00",0,0,0,0,0,217642464325,4321.9811064240275
"0xc88b4e342d36e1d8fb0a90f5e2a72b067b6fcd6a293cbb68f81a5f9c1a3ab2db",13661011,"2021-11-21 23:13:12+00",4.964656676239664e+16,1.0613117946538373e+18,0,9.598032676763997e+16,5573029,190437156285,4321.9811064240275
"0x86899a415f56be34e99d50ed9c68de879d7d85a2f975dfcade7a26bfae393e2c",13661012,"2021-11-21 23:13:17+00",1.4979651073790592e+17,1.8157877563159575e+18,0,1.51092955348818e+17,10347228,175485430138,4321.9811064240275
"0x3b14a958edb90a7f37f3d75aa3eafa204afd0be173b33671de1200c06035a0c9",13661013,"2021-11-21 23:13:28+00",8.31071003153305e+16,2.6958822806672154e+18,0,8.501539750351197e+16,15982101,168681344253,4321.9811064240275
"0x8c8bd3b5666d521018fe003e44fe35904a4c4b90fdc0adbc7642a48d2677f80b",13661014,"2021-11-21 23:13:29+00",9.769539013728578e+16,1.1299567009204751e+18,0,4.9991756517276e+16,6645241,170039988154,4321.9811064240275
"0x31bea6427f767bce9997cf5c807b8864fe3aedd56bf8a35543fb0d03f4c859f8",13661015,"2021-11-21 23:13:37+00",1.7964481309887667e+17,2.957795280327056e+18,0,1.4616104582864416e+17,18698572,158182950031,4321.9811064240275
"0x4c499b2c4b5f7ee2406c4d9bc8af196cd0e9b89463424b534623599afb001de1",13661016,"2021-11-21 23:13:49+00",2.200292786222708e+16,3.588628421749135e+17,0,1.3694889549768e+16,2201148,163034399402,4321.9811064240275
"0xad78157d36f7f19e17c3bf83ad829b8f376f5b34989ef87f89a7771e13b4dc33",13661017,"2021-11-21 23:13:52+00",1.4620739398089878e+17,1.4868553860863726e+18,0,5.8112603641638e+16,10208720,145645623162,4321.9811064240275
"0x443d3f5bc7a5d57acb7771b721a798f842ded2c6539ad076606449422a579bf9",13661018,"2021-11-21 23:13:59+00",1.3152886912370964e+18,4.184812204495482e+18,0,6.7543924285152e+17,29925183,139842493344,4321.9811064240275
"0xc2290f8b44b80290da350f2fc2933820af24b1369e4e34733b6dddc51e5e0b1f",13661019,"2021-11-21 23:14:23+00",1.407582299823584e+17,4.719727703746424e+18,0,1.41983791283586e+17,30016906,157235649262,4321.9811064240275
"0x35f8445b76773e7874b4143c596e7641177d1825e07772f5ef856eaee8320c9c",13661020,"2021-11-21 23:14:25+00",2.4524073620524576e+17,4.761357472225628e+18,0,2.7114772845222342e+17,26919499,176873925931,4321.9811064240275
"0x95f362cf413b220c6f33210870c5010f55e81dd5e8419c9277ab948e431753dc",13661021,"2021-11-21 23:14:51+00",3.470761638308121e+17,3.598691744759686e+18,0,4.24662778446817e+17,18507727,194442664124,4321.9811064240275
"0x8bcb57415e70f00bc6783a3a9c0c4fd8aca89ba4ff7772a54cea0fbf5d51e824",13661022,"2021-11-21 23:15:12+00",1.330615286844849e+17,1.918390534683965e+18,0,4.622920509461106e+17,9585893,200126428981,4321.9811064240275
"0x9ca48cef0a895c884d46e2e6c039f18a88a25131c0e5843a3a20d3ee7e144b56",13661023,"2021-11-21 23:15:28+00",5.835488876714085e+16,9.718541153377656e+17,0,1.16378202807132e+17,5085653,191097213148,4321.9811064240275
"0x4ccc9d762af478eebcd32d0de26ada8440e91f530c9f8d0de0747ff41a1ac3ea",13661024,"2021-11-21 23:15:39+00",9.164950902674272e+16,2.912228288023349e+18,0,2.7244224855670243e+17,16611237,175316762263,4321.9811064240275
"0x963e6089dfe7b8baf0ecbcf1ec1d3bd2b837c685426d622cb136129ea47c71b3",13661025,"2021-11-21 23:15:41+00",1.0487350800763734e+18,9.692478859263329e+17,0,5.9713316063184e+16,5453847,177718202569,4321.9811064240275
"0xa71540cd7148e35538e7ec1efe8a435980c031055a580c4a25985c0efb611567",13661026,"2021-11-21 23:15:46+00",1.4870581406764966e+18,4.4074013393531116e+18,0,5.874459291454318e+17,26942017,163588395752,4321.9811064240275
"0xa64ecc0c28a5c5cc115ceb8c6f7f35900356f9eccb06d26ee41f59d1a5a6de54",13661027,"2021-11-21 23:16:37+00",4.6716614103454035e+17,5.391342606438185e+18,0,6.461647700250972e+17,29961880,179940064056,4321.9811064240275
"0x9543a955c5a37258a10a2a8b36a587bd1648584643164b66a0a9bdd72e8eb539",13661028,"2021-11-21 23:17:07+00",1.5833789644579613e+17,6.070623017076991e+18,0,5.100969247088408e+17,29990320,202419414567,4321.9811064240275
"0xa734c9efa541e04633ea8b637b6e157d3e561726a71f4e901b14d0cfa4043448",13661029,"2021-11-21 23:17:11+00",1.6615062547417112e+16,4.2959996867138323e+17,0,2.8690912896534e+16,1886646,227705657909,4321.9811064240275
"0x19914f8525c4f7911c487803bed9943503899fb0e3f9079a6ee0ca4d578cef76",13661030,"2021-11-21 23:17:18+00",2.2360777909320525e+17,3.1355769775486454e+18,0,3.3648826780424115e+17,15459446,202825960099,4321.9811064240275
"0x5c59569f97c02986d986cdac655cfa1d974f84589b6070b5a5ad83ccf5b2f823",13661031,"2021-11-21 23:17:49+00",3.691936811519743e+17,5.778142556022938e+18,0,5.0037715397861024e+17,28372391,203653705323,4321.9811064240275
"0x2af85b034c8980f30faec94a15f9030852f428e6ba8607fabacbc7e5526ce592",13661032,"2021-11-21 23:18:24+00",7.155044390139887e+16,1.9880993802744965e+18,0,3.2342702919643174e+17,8777887,226489516244,4321.9811064240275
"0x7e81fbbee4d684f417a430faec85c930f01153aa11a56ac0e7df55ea287a1e5f",13661033,"2021-11-21 23:18:41+00",2.5175359102905972e+16,8.207348851497332e+17,0,1.262896058156041e+17,3821313,214778241183,4321.9811064240275
